160	10/13/2065	22:30	155.842	76.062	51.891	286
161	10/13/2066	23:00	156.956	77.255	52.903	286
162	10/13/2066	23:30	156.893	77.158	52.896	286
163	10/13/2066	0:00	156.842	77.062	52.891	286
164	10/13/2067	0:30	157.956	78.255	53.903	286
165	10/13/2067	1:00	157.893	78.158	53.896	286
166	10/13/2067	1:30	157.842	78.062	53.891	286
167	10/13/2068	2:00	158.956	79.255	54.903	286
168	10/13/2068	2:30	158.893	79.158	54.896	286
169	10/13/2068	3:00	158.842	79.062	54.891	286
170	10/13/2069	3:30	159.956	80.255	55.903	286
171	10/13/2069	4:00	159.893	80.158	55.896	286
172	10/13/2069	4:30	159.842	80.062	55.891	286
173	10/13/2070	5:00	160.956	81.255	56.903	286
174	10/13/2070	5:30	160.893	81.158	56.896	286
175	10/13/2070	6:00	160.842	81.062	56.891	286
176	10/13/2071	6:30	161.956	82.255	57.903	286
177	10/13/2071	7:00	161.893	82.158	57.896	286
178	10/13/2071	7:30	161.842	82.062	57.891	286
179	10/13/2072	8:00	162.956	83.255	58.903	286
180	10/13/2072	8:30	162.893	83.158	58.896	286
181	10/13/2072	9:00	162.842	83.062	58.891	286
182	10/13/2073	9:30	163.956	84.255	59.903	286
183	10/13/2073	10:00	163.893	84.158	59.896	286
184	10/13/2073	10:30	163.842	84.062	59.891	286
185	10/13/2074	11:00	164.956	85.255	60.903	286
186	10/13/2074	11:30	164.893	85.158	60.896	286
187	10/13/2074	12:00	164.842	85.062	60.891	286
188	10/13/2075	12:30	165.956	86.255	61.903	286
189	10/13/2075	13:00	165.893	86.158	61.896	286
190	10/13/2075	13:30	165.842	86.062	61.891	286
191	10/13/2076	14:00	166.956	87.255	62.903	286
192	10/13/2076	14:30	166.893	87.158	62.896	286
193	10/13/2076	15:00	166.842	87.062	62.891	286
194	10/13/2077	15:30	167.956	88.255	63.903	286
195	10/13/2077	16:00	167.893	88.158	63.896	286
196	10/13/2077	16:30	167.842	88.062	63.891	286
197	10/13/2078	17:00	168.956	89.255	64.903	286
198	10/13/2078	17:30	168.893	89.158	64.896	286
199	10/13/2078	18:00	168.842	89.062	64.891	286
200	10/13/2079	18:30	169.956	90.255	65.903	286
201	10/13/2079	19:00	169.893	90.158	65.896	286
202	10/13/2079	19:30	169.842	90.062	65.891	286
203	10/13/2080	20:00	170.956	91.255	66.903	286
204	10/13/2080	20:30	170.893	91.158	66.896	286
205	10/13/2080	21:00	170.842	91.062	66.891	286
206	10/13/2081	21:30	171.956	92.255	67.903	286
207	10/13/2081	22:00	171.893	92.158	67.896	286
208	10/13/2081	22:30	171.842	92.062	67.891	286
209	10/13/2082	23:00	172.956	93.255	68.903	286
210	10/13/2082	23:30	172.893	93.158	68.896	286
211	10/13/2082	0:00	172.842	93.062	68.891	286
212	10/13/2083	0:30	173.956	94.255	69.903	286
213	10/13/2083	1:00	173.893	94.158	69.896	286
214	10/13/2083	1:30	173.842	94.062	69.891	286
215	10/13/2084	2:00	174.956	95.255	70.903	286
216	10/13/2084	2:30	174.893	95.158	70.896	286
217	10/13/2084	3:00	174.842	95.062	70.891	286
218	10/13/2085	3:30	175.956	96.255	71.903	286
219	10/13/2085	4:00	175.893	96.158	71.896	286
220	10/13/2085	4:30	175.842	96.062	71.891	286
221	10/13/2086	5:00	176.956	97.255	72.903	286
222	10/13/2086	5:30	176.893	97.158	72.896	286
223	10/13/2086	6:00	176.842	97.062	72.891	286
224	10/13/2087	6:30	177.956	98.255	73.903	286
225	10/13/2087	7:00	177.893	98.158	73.896	286
226	10/13/2087	7:30	177.842	98.062	73.891	286
227	10/13/2088	8:00	178.956	99.255	74.903	286
228	10/13/2088	8:30	178.893	99.158	74.896	286
229	10/13/2088	9:00	178.842	99.062	74.891	286
230	10/13/2089	9:30	179.956	100.255	75.903	286
231	10/13/2089	10:00	179.893	100.158	75.896	286
232	10/13/2089	10:30	179.842	100.062	75.891	286
233	10/13/2090	11:00	180.956	101.255	76.903	286
234	10/13/2090	11:30	180.893	101.158	76.896	286
235	10/13/2090	12:00	180.842	101.062	76.891	286
236	10/13/2091	12:30	181.956	102.255	77.903	286
237	10/13/2091	13:00	181.893	102.158	77.896	286
238	10/13/2091	13:30	181.842	102.062	77.891	286
239	10/13/2092	14:00	182.956	103.255	78.903	286
240	10/13/2092	14:30	182.893	103.158	78.896	286
241	10/13/2092	15:00	182.842	103.062	78.891	286
242	10/13/2093	15:30	183.956	104.255	79.903	286
243	10/13/2093	16:00	183.893	104.158	79.896	286
244	10/13/2093	16:30	183.842	104.062	79.891	286
245	10/13/2094	17:00	184.956	105.255	80.903	286
246	10/13/2094	17:30	184.893	105.158	80.896	286
247	10/13/2094	18:00	184.842	105.062	80.891	286
248	10/13/2095	18:30	185.956	106.255	81.903	286
249	10/13/2095	19:00	185.893	106.158	81.896	286
250	10/13/2095	19:30	185.842	106.062	81.891	286
251	10/13/2096	20:00	186.956	107.255	82.903	286
252	10/13/2096	20:30	186.893	107.158	82.896	286
253	10/13/2096	21:00	186.842	107.062	82.891	286
254	10/13/2097	21:30	187.956	108.255	83.903	286
255	10/13/2097	22:00	187.893	108.158	83.896	286
256	10/13/2097	22:30	187.842	108.062	83.891	286
257	10/13/2098	23:00	188.956	109.255	84.903	286
258	10/13/2098	23:30	188.893	109.158	84.896	286
259	10/13/2098	0:00	188.842	109.062	84.891	286
260	10/13/2099	0:30	189.956	110.255	85.903	286
261	10/13/2099	1:00	189.893	110.158	85.896	286
262	10/13/2099	1:30	189.842	110.062	85.891	286
263	10/13/2100	2:00	190.956	111.255	86.903	286
264	10/13/2100	2:30	190.893	111.158	86.896	286
265	10/13/2100	3:00	190.842	111.062	86.891	286
266	10/13/2101	3:30	191.956	112.255	87.903	286
267	10/13/2101	4:00	191.893	112.158	87.896	286
268	10/13/2101	4:30	191.842	112.062	87.891	286
269	10/13/2102	5:00	192.956	113.255	88.903	286
270	10/13/2102	5:30	192.893	113.158	88.896	286
271	10/13/2102	6:00	192.842	113.062	88.891	286
272	10/13/2103	6:30	193.956	114.255	89.903	286
273	10/13/2103	7:00	193.893	114.158	89.896	286
274	10/13/2103	7:30	193.842	114.062	89.891	286
275	10/13/2104	8:00	194.956	115.255	90.903	286
276	10/13/2104	8:30	194.893	115.158	90.896	286
277	10/13/2104	9:00	194.842	115.062	90.891	286
278	10/13/2105	9:30	195.956	116.255	91.903	286
279	10/13/2105	10:00	195.893	116.158	91.896	286
280	10/13/2105	10:30	195.842	116.062	91.891	286
281	10/13/2106	11:00	196.956	117.255	92.903	286
282	10/13/2106	11:30	196.893	117.158	92.896	286
283	10/13/2106	12:00	196.842	117.062	92.891	286
284	10/13/2107	12:30	197.956	118.255	93.903	286
285	10/13/2107	13:00	197.893	118.158	93.896	286
286	10/13/2107	13:30	197.842	118.062	93.891	286
287	10/13/2108	14:00	198.956	119.255	94.903	286
288	10/13/2108	14:30	198.893	119.158	94.896	286
289	10/13/2108	15:00	198.842	119.062	94.891	286
290	10/13/2109	15:30	199.956	120.255	95.903	286
291	10/13/2109	16:00	199.893	120.158	95.896	286
292	10/13/2109	16:30	199.842	120.062	95.891	286
293	10/13/2110	17:00	200.956	121.255	96.903	286
294	10/13/2110	17:30	200.893	121.158	96.896	286
295	10/13/2110	18:00	200.842	121.062	96.891	286
296	10/13/2111	18:30	201.956	122.255	97.903	286
297	10/13/2111	19:00	201.893	122.158	97.896	286
298	10/13/2111	19:30	201.842	122.062	97.891	286
299	10/13/2112	20:00	202.956	123.255	98.903	286
300	10/13/2112	20:30	202.893	123.158	98.896	286
301	10/13/2112	21:00	202.842	123.062	98.891	286
302	10/13/2113	21:30	203.956	124.255	99.903	286
303	10/13/2113	22:00	203.893	124.158	99.896	286
304	10/13/2113	22:30	203.842	124.062	99.891	286
305	10/13/2114	23:00	204.956	125.255	100.903	286
306	10/13/2114	23:30	204.893	125.158	100.896	286
307	10/13/2114	0:00	204.842	125.062	100.891	286
308	10/13/2115	0:30	205.956	126.255	101.903	286
309	10/13/2115	1:00	205.893	126.158	101.896	286
310	10/13/2115	1:30	205.842	126.062	101.891	286
311	10/13/2116	2:00	206.956	127.255	102.903	286
312	10/13/2116	2:30	206.893	127.158	102.896	286
313	10/13/2116	3:00	206.842	127.062	102.891	286
314	10/13/2117	3:30	207.956	128.255	103.903	286
315	10/13/2117	4:00	207.893	128.158	103.896	286
316	10/13/2117	4:30	207.842	128.062	103.891	286
317	10/13/2118	5:00	208.956	129.255	104.903	286
318	10/13/2118	5:30	208.893	129.158	104.896	286
319	10/13/2118	6:00	208.842	129.062	104.891	286
320	10/13/2119	6:30	209.956	130.255	105.903	286
321	10/13/2119	7:00	209.893	130.158	105.896	286
322	10/13/2119	7:30	209.842	130.062	105.891	286
323	10/13/2120	8:00	210.956	131.255	106.903	286
324	10/13/2120	8:30	210.893	131.158	106.896	286
325	10/13/2120	9:00	210.842	131.062	106.891	286
326	10/13/2121	9:30	211.956	132.255	107.903	286
327	10/13/2121	10:00	211.893	132.158	107.896	286
328	10/13/2121	10:30	211.842	132.062	107.891	286
329	10/13/2122	11:00	212.956	133.255	108.903	286
330	10/13/2122	11:30	212.893	133.158	108.896	286
331	10/13/2122	12:00	212.842	133.062	108.891	286
332	10/13/2123	12:30	213.956	134.255	109.903	286
333	10/13/2123	13:00	213.893	134.158	109.896	286
334	10/13/2123	13:30	213.842	134.062	109.891	286
335	10/13/2124	14:00	214.956	135.255	110.903	286
336	10/13/2124	14:30	214.893	135.158	110.896	286
337	10/13/2124	15:00	214.842	135.062	110.891	286
338	10/13/2125	15:30	215.956	136.255	111.903	286
339	10/13/2125	16:00	215.893	136.158	111.896	286
340	10/13/2125	16:30	215.842	136.062	111.891	286
341	10/13/2126	17:00	216.956	137.255	112.903	286
342	10/13/2126	17:30	216.893	137.158	112.896	286
343	10/13/2126	18:00	216.842	137.062	112.891	286
344	10/13/2127	18:30	217.956	138.255	113.903	286
345	10/13/2127	19:00	217.893	138.158	113.896	286
346	10/13/2127	19:30	217.842	138.062	113.891	286
347	10/13/2128	20:00	218.956	139.255	114.903	286
348	10/13/2128	20:30	218.893	139.158	114.896	286
349	10/13/2128	21:00	218.842	139.062	114.891	286
350	10/13/2129	21:30	219.956	140.255	115.903	286
351	10/13/2129	22:00	219.893	140.158	115.896	286
352	10/13/2129	22:30	219.842	140.062	115.891	286
353	10/13/2130	23:00	220.956	141.255	116.903	286
354	10/13/2130	23:30	220.893	141.158	116.896	286
355	10/13/2130	0:00	220.842	141.062	116.891	286
356	10/13/2131	0:30	221.956	142.255	117.903	286
357	10/13/2131	1:00	221.893	142.158	117.896	286
358	10/13/2131	1:30	221.842	142.062	117.891	286
359	10/13/2132	2:00	222.956	143.255	118.903	286
360	10/13/2132	2:30	222.893	143.158	118.896	286
361	10/13/2132	3:00	222.842	143.062	118.891	286
362	10/13/2133	3:30	223.956	144.255	119.903	286
363	10/13/2133	4:00	223.893	144.158	119.896	286
364	10/13/2133	4:30	223.842	144.062	119.891	286
365	10/13/2134	5:00	224.956	145.255	120.903	286
366	10/13/2134	5:30	224.893	145.158	120.896	286
367	10/13/2134	6:00	224.842	145.062	120.891	286
368	10/13/2135	6:30	225.956	146.255	121.903	286
369	10/13/2135	7:00	225.893	146.158	121.896	286
370	10/13/2135	7:30	225.842	146.062	121.891	286
371	10/13/2136	8:00	226.956	147.255	122.903	286
372	10/13/2136	8:30	226.893	147.158	122.896	286
373	10/13/2136	9:00	226.842	147.062	122.891	286
374	10/13/2137	9:30	227.956	148.255	123.903	286
375	10/13/2137	10:00	227.893	148.158	123.896	286
376	10/13/2137	10:30	227.842	148.062	123.891	286
377	10/13/2138	11:00	228.956	149.255	124.903	286
378	10/13/2138	11:30	228.893	149.158	124.896	286
379	10/13/2138	12:00	228.842	149.062	124.891	286
380	10/13/2139	12:30	229.956	150.255	125.903	286
381	10/13/2139	13:00	229.893	150.158	125.896	286
382	10/13/2139	13:30	229.842	150.062	125.891	286
383	10/13/2140	14:00	230.956	151.255	126.903	286
384	10/13/2140	14:30	230.893	151.158	126.896	286
385	10/13/2140	15:00	230.842	151.062	126.891	286
386	10/13/2141	15:30	231.956	152.255	127.903	286
387	10/13/2141	16:00	231.893	152.158	127.896	286
388	10/13/2141	16:30	231.842	152.062	127.891	286
389	10/13/2142	17:00	232.956	153.255	128.903	286
390	10/13/2142	17:30	232.893	153.158	128.896	286
391	10/13/2142	18:00	232.842	153.062	128.891	286
392	10/13/2143	18:30	233.956	154.255	129.903	286
393	10/13/2143	19:00	233.893	154.158	129.896	286
394	10/13/2143	19:30	233.842	154.062	129.891	286
395	10/13/2144	20:00	234.956	155.255	130.903	286
396	10/13/2144	20:30	234.893	155.158	130.896	286
397	10/13/2144	21:00	234.842	155.062	130.891	286
398	10/13/2145	21:30	235.956	156.255	131.903	286
399	10/13/2145	22:00	235.893	156.158	131.896	286
400	10/13/2145	22:30	235.842	156.062	131.891	286
401	10/13/2146	23:00	236.956	157.255	132.903	286
402	10/13/2146	23:30	236.893	157.158	132.896	286
403	10/13/2146	0:00	236.842	157.062	132.891	286
404	10/13/2147	0:30	237.956	158.255	133.903	286
405	10/13/2147	1:00	237.893	158.158	133.896	286
406	10/13/2147	1:30	237.842	158.062	133.891	286
407	10/13/2148	2:00	238.956	159.255	134.903	286
408	10/13/2148	2:30	238.893	159.158	134.896	286
409	10/13/2148	3:00	238.842	159.062	134.891	286
410	10/13/2149	3:30	239.956	160.255	135.903	286
411	10/13/2149	4:00	239.893	160.158	135.896	286
412	10/13/2149	4:30	239.842	160.062	135.891	286
413	10/13/2150	5:00	240.956	161.255	136.903	286
414	10/13/2150	5:30	240.893	161.158	136.896	286
415	10/13/2150	6:00	240.842	161.062	136.891	286
416	10/13/2151	6:30	241.956	162.255	137.903	286
417	10/13/2151	7:00	241.893	162.158	137.896	286
418	10/13/2151	7:30	241.842	162.062	137.891	286
419	10/13/2152	8:00	242.956	163.255	138.903	286
420	10/13/2152	8:30	242.893	163.158	138.896	286
421	10/13/2152	9:00	242.842	163.062	138.891	286
422	10/13/2153	9:30	243.956	164.255	139.903	286
423	10/13/2153	10:00	243.893	164.158	139.896	286
424	10/13/2153	10:30	243.842	164.062	139.891	286
425	10/13/2154	11:00	244.956	165.255	140.903	286
426	10/13/2154	11:30	244.893	165.158	140.896	286
427	10/13/2154	12:00	244.842	165.062	140.891	286
428	10/13/2155	12:30	245.956	166.255	141.903	286
429	10/13/2155	13:00	245.893	166.158	141.896	286
430	10/13/2155	13:30	245.842	166.062	141.891	286
431	10/13/2156	14:00	246.956	167.255	142.903	286
432	10/13/2156	14:30	246.893	167.158	142.896	286
433	10/13/2156	15:00	246.842	167.062	142.891	286
434	10/13/2157	15:30	247.956	168.255	143.903	286
435	10/13/2157	16:00	247.893	168.158	143.896	286
436	10/13/2157	16:30	247.842	168.062	143.891	286
437	10/13/2158	17:00	248.956	169.255	144.903	286
438	10/13/2158	17:30	248.893	169.158	144.896	286
439	10/13/2158	18:00	248.842	169.062	144.891	286
440	10/13/2159	18:30	249.956	170.255	145.903	286
441	10/13/2159	19:00	249.893	170.158	145.896	286
442	10/13/2159	19:30	249.842	170.062	145.891	286
443	10/13/2160	20:00	250.956	171.255	146.903	286
444	10/13/2160	20:30	250.893	171.158	146.896	286
445	10/13/2160	21:00	250.842	171.062	146.891	286
446	10/13/2161	21:30	251.956	172.255	147.903	286
447	10/13/2161	22:00	251.893	172.158	147.896	286
448	10/13/2161	22:30	251.842	172.062	147.891	286
449	10/13/2162	23:00	252.956	173.255	148.903	286
450	10/13/2162	23:30	252.893	173.158	148.896	286
451	10/13/2162	0:00	252.842	173.062	148.891	286
452	10/13/2163	0:30	253.956	174.255	149.903	286
453	10/13/2163	1:00	253.893	174.158	149.896	286
454	10/13/2163	1:30	253.842	174.062	149.891	286
455	10/13/2164	2:00	254.956	175.255	150.903	286
456	10/13/2164	2:30	254.893	175.158	150.896	286
457	10/13/2164	3:00	254.842	175.062	150.891	286
458	10/13/2165	3:30	255.956	176.255	151.903	286
459	10/13/2165	4:00	255.893	176.158	151.896	286
460	10/13/2165	4:30	255.842	176.062	151.891	286
461	10/13/2166	5:00	256.956	177.255	152.903	286
462	10/13/2166	5:30	256.893	177.158	152.896	286
463	10/13/2166	6:00	256.842	177.062	152.891	286
464	10/13/2167	6:30	257.956	178.255	153.903	286
465	10/13/2167	7:00	257.893	178.158	153.896	286
466	10/13/2167	7:30	257.842	178.062	153.891	286
467	10/13/2168	8:00	258.956	179.255	154.903	286
468	10/13/2168	8:30	258.893	179.158	154.896	286
469	10/13/2168	9:00	258.842	179.062	154.891	286
470	10/13/2169	9:30	259.956	180.255	155.903	286
471	10/13/2169	10:00	259.893	180.158	155.896	286
472	10/13/2169	10:30	259.842	180.062	155.891	286
473	10/13/2170	11:00	260.956	181.255	156.903	286
474	10/13/2170	11:30	260.893	181.158	156.896	286
475	10/13/2170	12:00	260.842	181.062	156.891	286
476	10/13/2171	12:30	261.956	182.255	157.903	286
477	10/13/2171	13:00	261.893	182.158	157.896	286
478	10/13/2171	13:30	261.842	182.062	157.891	286
479	10/13/2172	14:00	262.956	183.255	158.903	286
480	10/13/2172	14:30	262.893	183.158	158.896	286
481	10/13/2172	15:00	262.842	183.062	158.891	286
482	10/13/2173	15:30	263.956	184.255	159.903	286
483	10/13/2173	16:00	263.893	184.158	159.896	286
484	10/13/2173	16:30	263.842	184.062	159.891	286
485	10/13/2174	17:00	264.956	185.255	160.903	286
486	10/13/2174	17:30	264.893	185.158	160.896	286
487	10/13/2174	18:00	264.842	185.062	160.891	286
488	10/13/2175	18:30	265.956	186.255	161.903	286
489	10/13/2175	19:00	265.893	186.158	161.896	286
490	10/13/2175	19:30	265.842	186.062	161.891	286
491	10/13/2176	20:00	266.956	187.255	162.903	286
492	10/13/2176	20:30	266.893	187.158	162.896	286
493	10/13/2176	21:00	266.842	187.062	162.891	286
494	10/13/2177	21:30	267.956	188.255	163.903	286
495	10/13/2177	22:00	267.893	188.158	163.896	286
496	10/13/2177	22:30	267.842	188.062	163.891	286
497	10/13/2178	23:00	268.956	189.255	164.903	286
498	10/13/2178	23:30	268.893	189.158	164.896	286
499	10/13/2178	0:00	268.842	189.062	164.891	286
500	10/13/2179	0:30	269.956	190.255	165.903	286
501	10/13/2179	1:00	269.893	190.158	165.896	286
502	10/13/2179	1:30	269.842	190.062	165.891	286
503	10/13/2180	2:00	270.956	191.255	166.903	286
504	10/13/2180	2:30	270.893	191.158	166.896	286
505	10/13/2180	3:00	270.842	191.062	166.891	286
506	10/13/2181	3:30	271.956	192.255	167.903	286
507	10/13/2181	4:00	271.893	192.158	167.896	286
508	10/13/2181	4:30	271.842	192.062	167.891	286
509	10/13/2182	5:00	272.956	193.255	168.903	286
510	10/13/2182	5:30	272.893	193.158	168.896	286
511	10/13/2182	6:00	272.842	193.062	168.891	286
512	10/13/2183	6:30	273.956	194.255	169.903	286
513	10/13/2183	7:00	273.893	194.158	169.896	286
514	10/13/2183	7:30	273.842	194.062	169.891	286
515	10/13/2184	8:00	274.956	195.255	170.903	286
516	10/13/2184	8:30	274.893	195.158	170.896	286
517	10/13/2184	9:00	274.842	195.062	170.891	286
518	10/13/2185	9:30	275.956	196.255	171.903	286
519	10/13/2185	10:00	275.893	196.158	171.896	286
